clade,genome,assembly,group,track,table,clade.text,genome.text,assembly.text,group.text,track.text,table.text,downloadLink,bwEpitransPath
bacteria,Escherichia coli K12,eschColi_K12,RP-ElongatingRibos,Li14_RiboProElong,Li14_ribosome_profiling_in_minimal_media_RiboProElongFor,Bacteria,Escherichia coli K12,ASM584_v2,Elongating Ribosomes (A-site),Li 2014,Forward: ribosome profiling in minimal media (Li14_ribosome_profiling_in_minimal_media_RiboProElongFor),https://gwips.ucc.ie/downloads/download.php?tableName=Li14_ribosome_profiling_in_minimal_media_RiboProElongFor&assemblyName=eschColi_K12,/home/labs/schwartzlab/Collaboration/databases/GWIPS/eschColi_K12/Li14_ribosome_profiling_in_minimal_media_RiboProElongFor.bw
bacteria,Escherichia coli K12,eschColi_K12,RP-ElongatingRibos,Li14_RiboProElong,Li14_ribosome_profiling_in_rich_defined_media_RiboProElongRev,Bacteria,Escherichia coli K12,ASM584_v2,Elongating Ribosomes (A-site),Li 2014,Reverse: ribosome profiling in rich defined media (Li14_ribosome_profiling_in_rich_defined_media_RiboProElongRev),https://gwips.ucc.ie/downloads/download.php?tableName=Li14_ribosome_profiling_in_rich_defined_media_RiboProElongRev&assemblyName=eschColi_K12,/home/labs/schwartzlab/Collaboration/databases/GWIPS/eschColi_K12/Li14_ribosome_profiling_in_rich_defined_media_RiboProElongRev.bw
bacteria,Escherichia coli K12,eschColi_K12,RP-ElongatingRibos,Li14_RiboProElong,Li14_ribosome_profiling_in_minimal_media_RiboProElongRev,Bacteria,Escherichia coli K12,ASM584_v2,Elongating Ribosomes (A-site),Li 2014,Reverse: ribosome profiling in minimal media (Li14_ribosome_profiling_in_minimal_media_RiboProElongRev),https://gwips.ucc.ie/downloads/download.php?tableName=Li14_ribosome_profiling_in_minimal_media_RiboProElongRev&assemblyName=eschColi_K12,/home/labs/schwartzlab/Collaboration/databases/GWIPS/eschColi_K12/Li14_ribosome_profiling_in_minimal_media_RiboProElongRev.bw
bacteria,Escherichia coli K12,eschColi_K12,RP-ElongatingRibos,Bartholomäus16_RiboProElong,none,Bacteria,Escherichia coli K12,ASM584_v2,Elongating Ribosomes (A-site),Bartholomäus 2016,None found,https://gwips.ucc.ie/downloads/download.php?tableName=none&assemblyName=eschColi_K12,/home/labs/schwartzlab/Collaboration/databases/GWIPS/eschColi_K12/none.bw
bacteria,Escherichia coli K12,eschColi_K12,RP-ElongatingRibos,Bartholomaus16_RiboProElong,Bartholomaus16_heat_RPF_RiboProElongFor,Bacteria,Escherichia coli K12,ASM584_v2,Elongating Ribosomes (A-site),Bartholomaus 2016,Forward: heat RPF (Bartholomaus16_heat_RPF_RiboProElongFor),https://gwips.ucc.ie/downloads/download.php?tableName=Bartholomaus16_heat_RPF_RiboProElongFor&assemblyName=eschColi_K12,/home/labs/schwartzlab/Collaboration/databases/GWIPS/eschColi_K12/Bartholomaus16_heat_RPF_RiboProElongFor.bw
bacteria,Escherichia coli K12,eschColi_K12,RP-ElongatingRibos,Bartholomaus16_RiboProElong,Bartholomaus16_LB_RPF_RiboProElongFor,Bacteria,Escherichia coli K12,ASM584_v2,Elongating Ribosomes (A-site),Bartholomaus 2016,Forward: LB RPF (Bartholomaus16_LB_RPF_RiboProElongFor),https://gwips.ucc.ie/downloads/download.php?tableName=Bartholomaus16_LB_RPF_RiboProElongFor&assemblyName=eschColi_K12,/home/labs/schwartzlab/Collaboration/databases/GWIPS/eschColi_K12/Bartholomaus16_LB_RPF_RiboProElongFor.bw
bacteria,Escherichia coli K12,eschColi_K12,RP-ElongatingRibos,Bartholomaus16_RiboProElong,Bartholomaus16_osm_RPF_RiboProElongFor,Bacteria,Escherichia coli K12,ASM584_v2,Elongating Ribosomes (A-site),Bartholomaus 2016,Forward: osm RPF (Bartholomaus16_osm_RPF_RiboProElongFor),https://gwips.ucc.ie/downloads/download.php?tableName=Bartholomaus16_osm_RPF_RiboProElongFor&assemblyName=eschColi_K12,/home/labs/schwartzlab/Collaboration/databases/GWIPS/eschColi_K12/Bartholomaus16_osm_RPF_RiboProElongFor.bw
bacteria,Escherichia coli K12,eschColi_K12,RP-ElongatingRibos,Bartholomaus16_RiboProElong,Bartholomaus16_LB_RPF_biological_RiboProElongFor,Bacteria,Escherichia coli K12,ASM584_v2,Elongating Ribosomes (A-site),Bartholomaus 2016,Forward: LB RPF biological (Bartholomaus16_LB_RPF_biological_RiboProElongFor),https://gwips.ucc.ie/downloads/download.php?tableName=Bartholomaus16_LB_RPF_biological_RiboProElongFor&assemblyName=eschColi_K12,/home/labs/schwartzlab/Collaboration/databases/GWIPS/eschColi_K12/Bartholomaus16_LB_RPF_biological_RiboProElongFor.bw
bacteria,Escherichia coli K12,eschColi_K12,RP-ElongatingRibos,Bartholomaus16_RiboProElong,Bartholomaus16_MM_RPF_RiboProElongFor,Bacteria,Escherichia coli K12,ASM584_v2,Elongating Ribosomes (A-site),Bartholomaus 2016,Forward: MM RPF (Bartholomaus16_MM_RPF_RiboProElongFor),https://gwips.ucc.ie/downloads/download.php?tableName=Bartholomaus16_MM_RPF_RiboProElongFor&assemblyName=eschColi_K12,/home/labs/schwartzlab/Collaboration/databases/GWIPS/eschColi_K12/Bartholomaus16_MM_RPF_RiboProElongFor.bw
bacteria,Escherichia coli K12,eschColi_K12,RP-ElongatingRibos,Bartholomaus16_RiboProElong,Bartholomaus16_heat_RPF_RiboProElongRev,Bacteria,Escherichia coli K12,ASM584_v2,Elongating Ribosomes (A-site),Bartholomaus 2016,Reverse: heat RPF (Bartholomaus16_heat_RPF_RiboProElongRev),https://gwips.ucc.ie/downloads/download.php?tableName=Bartholomaus16_heat_RPF_RiboProElongRev&assemblyName=eschColi_K12,/home/labs/schwartzlab/Collaboration/databases/GWIPS/eschColi_K12/Bartholomaus16_heat_RPF_RiboProElongRev.bw
bacteria,Escherichia coli K12,eschColi_K12,RP-ElongatingRibos,Bartholomaus16_RiboProElong,Bartholomaus16_LB_RPF_RiboProElongRev,Bacteria,Escherichia coli K12,ASM584_v2,Elongating Ribosomes (A-site),Bartholomaus 2016,Reverse: LB RPF (Bartholomaus16_LB_RPF_RiboProElongRev),https://gwips.ucc.ie/downloads/download.php?tableName=Bartholomaus16_LB_RPF_RiboProElongRev&assemblyName=eschColi_K12,/home/labs/schwartzlab/Collaboration/databases/GWIPS/eschColi_K12/Bartholomaus16_LB_RPF_RiboProElongRev.bw
bacteria,Escherichia coli K12,eschColi_K12,RP-ElongatingRibos,Bartholomaus16_RiboProElong,Bartholomaus16_osm_RPF_RiboProElongRev,Bacteria,Escherichia coli K12,ASM584_v2,Elongating Ribosomes (A-site),Bartholomaus 2016,Reverse: osm RPF (Bartholomaus16_osm_RPF_RiboProElongRev),https://gwips.ucc.ie/downloads/download.php?tableName=Bartholomaus16_osm_RPF_RiboProElongRev&assemblyName=eschColi_K12,/home/labs/schwartzlab/Collaboration/databases/GWIPS/eschColi_K12/Bartholomaus16_osm_RPF_RiboProElongRev.bw
bacteria,Escherichia coli K12,eschColi_K12,RP-ElongatingRibos,Bartholomaus16_RiboProElong,Bartholomaus16_LB_RPF_biological_RiboProElongRev,Bacteria,Escherichia coli K12,ASM584_v2,Elongating Ribosomes (A-site),Bartholomaus 2016,Reverse: LB RPF biological (Bartholomaus16_LB_RPF_biological_RiboProElongRev),https://gwips.ucc.ie/downloads/download.php?tableName=Bartholomaus16_LB_RPF_biological_RiboProElongRev&assemblyName=eschColi_K12,/home/labs/schwartzlab/Collaboration/databases/GWIPS/eschColi_K12/Bartholomaus16_LB_RPF_biological_RiboProElongRev.bw
bacteria,Escherichia coli K12,eschColi_K12,RP-ElongatingRibos,Bartholomaus16_RiboProElong,Bartholomaus16_MM_RPF_RiboProElongRev,Bacteria,Escherichia coli K12,ASM584_v2,Elongating Ribosomes (A-site),Bartholomaus 2016,Reverse: MM RPF (Bartholomaus16_MM_RPF_RiboProElongRev),https://gwips.ucc.ie/downloads/download.php?tableName=Bartholomaus16_MM_RPF_RiboProElongRev&assemblyName=eschColi_K12,/home/labs/schwartzlab/Collaboration/databases/GWIPS/eschColi_K12/Bartholomaus16_MM_RPF_RiboProElongRev.bw
bacteria,Escherichia coli K12,eschColi_K12,RP-ElongatingRibos,Bartholomaus16_RiboProElong,Bartholomaus16_heat_RPF_RiboProElongFor,Bacteria,Escherichia coli K12,ASM584_v2,Elongating Ribosomes (A-site),Bartholomaus 2016,Forward: heat RPF (Bartholomaus16_heat_RPF_RiboProElongFor),https://gwips.ucc.ie/downloads/download.php?tableName=Bartholomaus16_heat_RPF_RiboProElongFor&assemblyName=eschColi_K12,/home/labs/schwartzlab/Collaboration/databases/GWIPS/eschColi_K12/Bartholomaus16_heat_RPF_RiboProElongFor.bw
bacteria,Escherichia coli K12,eschColi_K12,RP-ElongatingRibos,Bartholomaus16_RiboProElong,Bartholomaus16_LB_RPF_RiboProElongFor,Bacteria,Escherichia coli K12,ASM584_v2,Elongating Ribosomes (A-site),Bartholomaus 2016,Forward: LB RPF (Bartholomaus16_LB_RPF_RiboProElongFor),https://gwips.ucc.ie/downloads/download.php?tableName=Bartholomaus16_LB_RPF_RiboProElongFor&assemblyName=eschColi_K12,/home/labs/schwartzlab/Collaboration/databases/GWIPS/eschColi_K12/Bartholomaus16_LB_RPF_RiboProElongFor.bw
bacteria,Escherichia coli K12,eschColi_K12,RP-ElongatingRibos,Bartholomaus16_RiboProElong,Bartholomaus16_osm_RPF_RiboProElongFor,Bacteria,Escherichia coli K12,ASM584_v2,Elongating Ribosomes (A-site),Bartholomaus 2016,Forward: osm RPF (Bartholomaus16_osm_RPF_RiboProElongFor),https://gwips.ucc.ie/downloads/download.php?tableName=Bartholomaus16_osm_RPF_RiboProElongFor&assemblyName=eschColi_K12,/home/labs/schwartzlab/Collaboration/databases/GWIPS/eschColi_K12/Bartholomaus16_osm_RPF_RiboProElongFor.bw
bacteria,Escherichia coli K12,eschColi_K12,RP-ElongatingRibos,Bartholomaus16_RiboProElong,Bartholomaus16_LB_RPF_biological_RiboProElongFor,Bacteria,Escherichia coli K12,ASM584_v2,Elongating Ribosomes (A-site),Bartholomaus 2016,Forward: LB RPF biological (Bartholomaus16_LB_RPF_biological_RiboProElongFor),https://gwips.ucc.ie/downloads/download.php?tableName=Bartholomaus16_LB_RPF_biological_RiboProElongFor&assemblyName=eschColi_K12,/home/labs/schwartzlab/Collaboration/databases/GWIPS/eschColi_K12/Bartholomaus16_LB_RPF_biological_RiboProElongFor.bw
bacteria,Escherichia coli K12,eschColi_K12,RP-ElongatingRibos,Bartholomaus16_RiboProElong,Bartholomaus16_MM_RPF_RiboProElongFor,Bacteria,Escherichia coli K12,ASM584_v2,Elongating Ribosomes (A-site),Bartholomaus 2016,Forward: MM RPF (Bartholomaus16_MM_RPF_RiboProElongFor),https://gwips.ucc.ie/downloads/download.php?tableName=Bartholomaus16_MM_RPF_RiboProElongFor&assemblyName=eschColi_K12,/home/labs/schwartzlab/Collaboration/databases/GWIPS/eschColi_K12/Bartholomaus16_MM_RPF_RiboProElongFor.bw
bacteria,Escherichia coli K12,eschColi_K12,RP-ElongatingRibos,Bartholomaus16_RiboProElong,Bartholomaus16_heat_RPF_RiboProElongRev,Bacteria,Escherichia coli K12,ASM584_v2,Elongating Ribosomes (A-site),Bartholomaus 2016,Reverse: heat RPF (Bartholomaus16_heat_RPF_RiboProElongRev),https://gwips.ucc.ie/downloads/download.php?tableName=Bartholomaus16_heat_RPF_RiboProElongRev&assemblyName=eschColi_K12,/home/labs/schwartzlab/Collaboration/databases/GWIPS/eschColi_K12/Bartholomaus16_heat_RPF_RiboProElongRev.bw
bacteria,Escherichia coli K12,eschColi_K12,RP-ElongatingRibos,Bartholomaus16_RiboProElong,Bartholomaus16_LB_RPF_RiboProElongRev,Bacteria,Escherichia coli K12,ASM584_v2,Elongating Ribosomes (A-site),Bartholomaus 2016,Reverse: LB RPF (Bartholomaus16_LB_RPF_RiboProElongRev),https://gwips.ucc.ie/downloads/download.php?tableName=Bartholomaus16_LB_RPF_RiboProElongRev&assemblyName=eschColi_K12,/home/labs/schwartzlab/Collaboration/databases/GWIPS/eschColi_K12/Bartholomaus16_LB_RPF_RiboProElongRev.bw
bacteria,Escherichia coli K12,eschColi_K12,RP-ElongatingRibos,Bartholomaus16_RiboProElong,Bartholomaus16_osm_RPF_RiboProElongRev,Bacteria,Escherichia coli K12,ASM584_v2,Elongating Ribosomes (A-site),Bartholomaus 2016,Reverse: osm RPF (Bartholomaus16_osm_RPF_RiboProElongRev),https://gwips.ucc.ie/downloads/download.php?tableName=Bartholomaus16_osm_RPF_RiboProElongRev&assemblyName=eschColi_K12,/home/labs/schwartzlab/Collaboration/databases/GWIPS/eschColi_K12/Bartholomaus16_osm_RPF_RiboProElongRev.bw
bacteria,Escherichia coli K12,eschColi_K12,RP-ElongatingRibos,Bartholomaus16_RiboProElong,Bartholomaus16_LB_RPF_biological_RiboProElongRev,Bacteria,Escherichia coli K12,ASM584_v2,Elongating Ribosomes (A-site),Bartholomaus 2016,Reverse: LB RPF biological (Bartholomaus16_LB_RPF_biological_RiboProElongRev),https://gwips.ucc.ie/downloads/download.php?tableName=Bartholomaus16_LB_RPF_biological_RiboProElongRev&assemblyName=eschColi_K12,/home/labs/schwartzlab/Collaboration/databases/GWIPS/eschColi_K12/Bartholomaus16_LB_RPF_biological_RiboProElongRev.bw
bacteria,Escherichia coli K12,eschColi_K12,RP-ElongatingRibos,Bartholomaus16_RiboProElong,Bartholomaus16_MM_RPF_RiboProElongRev,Bacteria,Escherichia coli K12,ASM584_v2,Elongating Ribosomes (A-site),Bartholomaus 2016,Reverse: MM RPF (Bartholomaus16_MM_RPF_RiboProElongRev),https://gwips.ucc.ie/downloads/download.php?tableName=Bartholomaus16_MM_RPF_RiboProElongRev&assemblyName=eschColi_K12,/home/labs/schwartzlab/Collaboration/databases/GWIPS/eschColi_K12/Bartholomaus16_MM_RPF_RiboProElongRev.bw
bacteria,Escherichia coli K12,eschColi_K12,RP-ElongatingRibos,Guo14_RiboProElong,Guo14_ribosome_profiling_MicL_t20_RiboProElongFor,Bacteria,Escherichia coli K12,ASM584_v2,Elongating Ribosomes (A-site),Guo 2014,Forward: ribosome profiling MicL t20 (Guo14_ribosome_profiling_MicL_t20_RiboProElongFor),https://gwips.ucc.ie/downloads/download.php?tableName=Guo14_ribosome_profiling_MicL_t20_RiboProElongFor&assemblyName=eschColi_K12,/home/labs/schwartzlab/Collaboration/databases/GWIPS/eschColi_K12/Guo14_ribosome_profiling_MicL_t20_RiboProElongFor.bw
bacteria,Escherichia coli K12,eschColi_K12,RP-ElongatingRibos,Guo14_RiboProElong,Guo14_ribosome_profiling_MicL_t0_RiboProElongFor,Bacteria,Escherichia coli K12,ASM584_v2,Elongating Ribosomes (A-site),Guo 2014,Forward: ribosome profiling MicL t0 (Guo14_ribosome_profiling_MicL_t0_RiboProElongFor),https://gwips.ucc.ie/downloads/download.php?tableName=Guo14_ribosome_profiling_MicL_t0_RiboProElongFor&assemblyName=eschColi_K12,/home/labs/schwartzlab/Collaboration/databases/GWIPS/eschColi_K12/Guo14_ribosome_profiling_MicL_t0_RiboProElongFor.bw
bacteria,Escherichia coli K12,eschColi_K12,RP-ElongatingRibos,Guo14_RiboProElong,Guo14_ribosome_profiling_MicL_t20_RiboProElongRev,Bacteria,Escherichia coli K12,ASM584_v2,Elongating Ribosomes (A-site),Guo 2014,Reverse: ribosome profiling MicL t20 (Guo14_ribosome_profiling_MicL_t20_RiboProElongRev),https://gwips.ucc.ie/downloads/download.php?tableName=Guo14_ribosome_profiling_MicL_t20_RiboProElongRev&assemblyName=eschColi_K12,/home/labs/schwartzlab/Collaboration/databases/GWIPS/eschColi_K12/Guo14_ribosome_profiling_MicL_t20_RiboProElongRev.bw
bacteria,Escherichia coli K12,eschColi_K12,RP-ElongatingRibos,Guo14_RiboProElong,Guo14_ribosome_profiling_MicL_t0_RiboProElongRev,Bacteria,Escherichia coli K12,ASM584_v2,Elongating Ribosomes (A-site),Guo 2014,Reverse: ribosome profiling MicL t0 (Guo14_ribosome_profiling_MicL_t0_RiboProElongRev),https://gwips.ucc.ie/downloads/download.php?tableName=Guo14_ribosome_profiling_MicL_t0_RiboProElongRev&assemblyName=eschColi_K12,/home/labs/schwartzlab/Collaboration/databases/GWIPS/eschColi_K12/Guo14_ribosome_profiling_MicL_t0_RiboProElongRev.bw
bacteria,Escherichia coli K12,eschColi_K12,RP-ElongatingRibos,Latif15_RiboProElong,Latif15_MOPS_rich_CAM_RiboProElongFor,Bacteria,Escherichia coli K12,ASM584_v2,Elongating Ribosomes (A-site),Latif 2015,Forward: MOPS rich CAM (Latif15_MOPS_rich_CAM_RiboProElongFor),https://gwips.ucc.ie/downloads/download.php?tableName=Latif15_MOPS_rich_CAM_RiboProElongFor&assemblyName=eschColi_K12,/home/labs/schwartzlab/Collaboration/databases/GWIPS/eschColi_K12/Latif15_MOPS_rich_CAM_RiboProElongFor.bw
bacteria,Escherichia coli K12,eschColi_K12,RP-ElongatingRibos,Latif15_RiboProElong,Latif15_MOPS_rich_CAM_RiboProElongRev,Bacteria,Escherichia coli K12,ASM584_v2,Elongating Ribosomes (A-site),Latif 2015,Reverse: MOPS rich CAM (Latif15_MOPS_rich_CAM_RiboProElongRev),https://gwips.ucc.ie/downloads/download.php?tableName=Latif15_MOPS_rich_CAM_RiboProElongRev&assemblyName=eschColi_K12,/home/labs/schwartzlab/Collaboration/databases/GWIPS/eschColi_K12/Latif15_MOPS_rich_CAM_RiboProElongRev.bw
bacteria,Escherichia coli K12,eschColi_K12,RP-ElongatingRibos,Haft14_RiboProElong,Haft14_Wild_type_MG1655_T0_RP_RiboProElongFor,Bacteria,Escherichia coli K12,ASM584_v2,Elongating Ribosomes (A-site),Haft 2014,Forward: Wild type MG1655 T0 RP (Haft14_Wild_type_MG1655_T0_RP_RiboProElongFor),https://gwips.ucc.ie/downloads/download.php?tableName=Haft14_Wild_type_MG1655_T0_RP_RiboProElongFor&assemblyName=eschColi_K12,/home/labs/schwartzlab/Collaboration/databases/GWIPS/eschColi_K12/Haft14_Wild_type_MG1655_T0_RP_RiboProElongFor.bw
bacteria,Escherichia coli K12,eschColi_K12,RP-ElongatingRibos,Haft14_RiboProElong,Haft14_Wild_type_MG1655_T2_RP_RiboProElongFor,Bacteria,Escherichia coli K12,ASM584_v2,Elongating Ribosomes (A-site),Haft 2014,Forward: Wild type MG1655 T2 RP (Haft14_Wild_type_MG1655_T2_RP_RiboProElongFor),https://gwips.ucc.ie/downloads/download.php?tableName=Haft14_Wild_type_MG1655_T2_RP_RiboProElongFor&assemblyName=eschColi_K12,/home/labs/schwartzlab/Collaboration/databases/GWIPS/eschColi_K12/Haft14_Wild_type_MG1655_T2_RP_RiboProElongFor.bw
bacteria,Escherichia coli K12,eschColi_K12,RP-ElongatingRibos,Haft14_RiboProElong,Haft14_Mutant_EP61_T1_RP_RiboProElongFor,Bacteria,Escherichia coli K12,ASM584_v2,Elongating Ribosomes (A-site),Haft 2014,Forward: Mutant EP61 T1 RP (Haft14_Mutant_EP61_T1_RP_RiboProElongFor),https://gwips.ucc.ie/downloads/download.php?tableName=Haft14_Mutant_EP61_T1_RP_RiboProElongFor&assemblyName=eschColi_K12,/home/labs/schwartzlab/Collaboration/databases/GWIPS/eschColi_K12/Haft14_Mutant_EP61_T1_RP_RiboProElongFor.bw
bacteria,Escherichia coli K12,eschColi_K12,RP-ElongatingRibos,Haft14_RiboProElong,Haft14_Wild_type_MG1655_T1_RP_RiboProElongFor,Bacteria,Escherichia coli K12,ASM584_v2,Elongating Ribosomes (A-site),Haft 2014,Forward: Wild type MG1655 T1 RP (Haft14_Wild_type_MG1655_T1_RP_RiboProElongFor),https://gwips.ucc.ie/downloads/download.php?tableName=Haft14_Wild_type_MG1655_T1_RP_RiboProElongFor&assemblyName=eschColi_K12,/home/labs/schwartzlab/Collaboration/databases/GWIPS/eschColi_K12/Haft14_Wild_type_MG1655_T1_RP_RiboProElongFor.bw
bacteria,Escherichia coli K12,eschColi_K12,RP-ElongatingRibos,Haft14_RiboProElong,Haft14_Mutant_EP61_T2_RP_RiboProElongFor,Bacteria,Escherichia coli K12,ASM584_v2,Elongating Ribosomes (A-site),Haft 2014,Forward: Mutant EP61 T2 RP (Haft14_Mutant_EP61_T2_RP_RiboProElongFor),https://gwips.ucc.ie/downloads/download.php?tableName=Haft14_Mutant_EP61_T2_RP_RiboProElongFor&assemblyName=eschColi_K12,/home/labs/schwartzlab/Collaboration/databases/GWIPS/eschColi_K12/Haft14_Mutant_EP61_T2_RP_RiboProElongFor.bw
bacteria,Escherichia coli K12,eschColi_K12,RP-ElongatingRibos,Haft14_RiboProElong,Haft14_Mutant_EP61_T0_RP_RiboProElongFor,Bacteria,Escherichia coli K12,ASM584_v2,Elongating Ribosomes (A-site),Haft 2014,Forward: Mutant EP61 T0 RP (Haft14_Mutant_EP61_T0_RP_RiboProElongFor),https://gwips.ucc.ie/downloads/download.php?tableName=Haft14_Mutant_EP61_T0_RP_RiboProElongFor&assemblyName=eschColi_K12,/home/labs/schwartzlab/Collaboration/databases/GWIPS/eschColi_K12/Haft14_Mutant_EP61_T0_RP_RiboProElongFor.bw
bacteria,Escherichia coli K12,eschColi_K12,RP-ElongatingRibos,Haft14_RiboProElong,Haft14_Wild_type_MG1655_T0_RP_RiboProElongRev,Bacteria,Escherichia coli K12,ASM584_v2,Elongating Ribosomes (A-site),Haft 2014,Reverse: Wild type MG1655 T0 RP (Haft14_Wild_type_MG1655_T0_RP_RiboProElongRev),https://gwips.ucc.ie/downloads/download.php?tableName=Haft14_Wild_type_MG1655_T0_RP_RiboProElongRev&assemblyName=eschColi_K12,/home/labs/schwartzlab/Collaboration/databases/GWIPS/eschColi_K12/Haft14_Wild_type_MG1655_T0_RP_RiboProElongRev.bw
bacteria,Escherichia coli K12,eschColi_K12,RP-ElongatingRibos,Haft14_RiboProElong,Haft14_Wild_type_MG1655_T2_RP_RiboProElongRev,Bacteria,Escherichia coli K12,ASM584_v2,Elongating Ribosomes (A-site),Haft 2014,Reverse: Wild type MG1655 T2 RP (Haft14_Wild_type_MG1655_T2_RP_RiboProElongRev),https://gwips.ucc.ie/downloads/download.php?tableName=Haft14_Wild_type_MG1655_T2_RP_RiboProElongRev&assemblyName=eschColi_K12,/home/labs/schwartzlab/Collaboration/databases/GWIPS/eschColi_K12/Haft14_Wild_type_MG1655_T2_RP_RiboProElongRev.bw
bacteria,Escherichia coli K12,eschColi_K12,RP-ElongatingRibos,Haft14_RiboProElong,Haft14_Mutant_EP61_T1_RP_RiboProElongRev,Bacteria,Escherichia coli K12,ASM584_v2,Elongating Ribosomes (A-site),Haft 2014,Reverse: Mutant EP61 T1 RP (Haft14_Mutant_EP61_T1_RP_RiboProElongRev),https://gwips.ucc.ie/downloads/download.php?tableName=Haft14_Mutant_EP61_T1_RP_RiboProElongRev&assemblyName=eschColi_K12,/home/labs/schwartzlab/Collaboration/databases/GWIPS/eschColi_K12/Haft14_Mutant_EP61_T1_RP_RiboProElongRev.bw
bacteria,Escherichia coli K12,eschColi_K12,RP-ElongatingRibos,Haft14_RiboProElong,Haft14_Wild_type_MG1655_T1_RP_RiboProElongRev,Bacteria,Escherichia coli K12,ASM584_v2,Elongating Ribosomes (A-site),Haft 2014,Reverse: Wild type MG1655 T1 RP (Haft14_Wild_type_MG1655_T1_RP_RiboProElongRev),https://gwips.ucc.ie/downloads/download.php?tableName=Haft14_Wild_type_MG1655_T1_RP_RiboProElongRev&assemblyName=eschColi_K12,/home/labs/schwartzlab/Collaboration/databases/GWIPS/eschColi_K12/Haft14_Wild_type_MG1655_T1_RP_RiboProElongRev.bw
bacteria,Escherichia coli K12,eschColi_K12,RP-ElongatingRibos,Haft14_RiboProElong,Haft14_Mutant_EP61_T2_RP_RiboProElongRev,Bacteria,Escherichia coli K12,ASM584_v2,Elongating Ribosomes (A-site),Haft 2014,Reverse: Mutant EP61 T2 RP (Haft14_Mutant_EP61_T2_RP_RiboProElongRev),https://gwips.ucc.ie/downloads/download.php?tableName=Haft14_Mutant_EP61_T2_RP_RiboProElongRev&assemblyName=eschColi_K12,/home/labs/schwartzlab/Collaboration/databases/GWIPS/eschColi_K12/Haft14_Mutant_EP61_T2_RP_RiboProElongRev.bw
bacteria,Escherichia coli K12,eschColi_K12,RP-ElongatingRibos,Haft14_RiboProElong,Haft14_Mutant_EP61_T0_RP_RiboProElongRev,Bacteria,Escherichia coli K12,ASM584_v2,Elongating Ribosomes (A-site),Haft 2014,Reverse: Mutant EP61 T0 RP (Haft14_Mutant_EP61_T0_RP_RiboProElongRev),https://gwips.ucc.ie/downloads/download.php?tableName=Haft14_Mutant_EP61_T0_RP_RiboProElongRev&assemblyName=eschColi_K12,/home/labs/schwartzlab/Collaboration/databases/GWIPS/eschColi_K12/Haft14_Mutant_EP61_T0_RP_RiboProElongRev.bw
